2015/02/18 22:16:24,19.69,20.44,0.75,0.0
2015/02/18 22:16:29,19.69,20.50,0.81,0.0
2015/02/18 22:16:34,19.69,20.44,0.75,0.0
2015/02/18 22:16:39,19.69,20.44,0.75,0.0
2015/02/18 22:16:44,19.69,20.44,0.75,0.0
2015/02/18 22:16:49,19.69,20.44,0.75,0.0
2015/02/18 22:16:54,19.75,20.44,0.69,0.0
2015/02/18 22:16:59,19.69,20.44,0.75,0.0
2015/02/18 22:17:04,19.75,20.44,0.69,0.0
2015/02/18 22:17:09,19.69,20.44,0.75,0.0
2015/02/18 22:17:14,19.69,20.44,0.75,0.0
2015/02/18 22:17:19,19.75,20.44,0.69,0.0
2015/02/18 22:17:24,19.75,20.37,0.63,0.0
2015/02/18 22:17:29,19.75,20.37,0.63,0.0
2015/02/18 22:17:34,19.75,20.37,0.63,0.0
2015/02/18 22:17:39,19.69,20.37,0.69,0.0
2015/02/18 22:17:44,19.75,20.37,0.63,0.0
2015/02/18 22:17:49,19.69,20.37,0.69,0.0
2015/02/18 22:17:54,19.75,20.37,0.63,0.0
2015/02/18 22:17:59,19.69,20.37,0.69,0.0
2015/02/18 22:18:04,19.75,20.37,0.63,0.0
2015/02/18 22:18:09,19.69,20.37,0.69,0.0
2015/02/18 22:18:14,19.75,20.37,0.63,0.0
2015/02/18 22:18:19,19.75,20.37,0.63,0.0
2015/02/18 22:18:24,19.75,20.37,0.63,0.0
2015/02/18 22:18:29,19.75,20.37,0.63,0.0
2015/02/18 22:18:34,19.75,20.37,0.63,0.0
2015/02/18 22:18:39,19.75,20.31,0.56,0.0
2015/02/18 22:18:45,19.75,20.31,0.56,0.0
2015/02/18 22:18:50,19.75,20.37,0.63,0.0
2015/02/18 22:18:55,19.69,20.37,0.69,0.0
2015/02/18 22:19:00,19.75,20.37,0.63,0.0
2015/02/18 22:19:05,19.69,20.37,0.69,0.0
2015/02/18 22:19:10,19.75,20.37,0.63,0.0
2015/02/18 22:19:15,19.75,20.37,0.63,0.0
2015/02/18 22:19:20,19.75,20.37,0.63,0.0
2015/02/18 22:19:25,19.75,20.37,0.63,0.0
2015/02/18 22:19:30,19.75,20.37,0.63,0.0
2015/02/18 22:19:35,19.75,20.37,0.63,0.0
2015/02/18 22:19:40,19.75,20.37,0.63,0.0
2015/02/18 22:19:45,19.75,20.37,0.63,0.0
2015/02/18 22:19:50,19.75,20.37,0.63,0.0
2015/02/18 22:19:55,19.69,20.37,0.69,0.0
2015/02/18 22:20:00,19.75,20.37,0.63,0.0
2015/02/18 22:20:05,19.69,20.31,0.63,0.0
2015/02/18 22:20:10,19.69,20.31,0.63,0.0
2015/02/18 22:20:15,19.75,20.37,0.63,0.0
2015/02/18 22:20:20,19.75,20.37,0.63,0.0
2015/02/18 22:20:25,19.75,20.37,0.63,0.0
2015/02/18 22:20:30,19.69,20.37,0.69,0.0
2015/02/18 22:20:35,19.69,20.37,0.69,0.0
2015/02/18 22:20:40,19.75,20.37,0.63,0.0
2015/02/18 22:20:45,19.75,20.37,0.63,0.0
2015/02/18 22:20:50,19.69,20.37,0.69,0.0
2015/02/18 22:20:55,19.75,20.31,0.56,0.0
2015/02/18 22:21:00,19.75,20.31,0.56,0.0
2015/02/18 22:21:05,19.75,20.31,0.56,0.0
2015/02/18 22:21:10,19.75,20.31,0.56,0.0
2015/02/18 22:21:15,19.75,20.31,0.56,0.0
2015/02/18 22:21:21,19.75,20.31,0.56,0.0
2015/02/18 22:21:26,19.75,20.31,0.56,0.0
2015/02/18 22:21:31,19.75,20.31,0.56,0.0
2015/02/18 22:21:36,19.69,20.31,0.63,0.0
2015/02/18 22:21:41,19.75,20.25,0.50,0.0
2015/02/18 22:21:46,19.75,20.31,0.56,0.0
2015/02/18 22:21:51,19.75,20.31,0.56,0.0
2015/02/18 22:21:56,19.75,20.31,0.56,0.0
2015/02/18 22:22:01,19.75,20.31,0.56,0.0
2015/02/18 22:22:06,19.75,20.31,0.56,0.0
2015/02/18 22:22:11,19.75,20.31,0.56,0.0
2015/02/18 22:22:16,19.75,20.31,0.56,0.0
2015/02/18 22:22:21,19.75,20.31,0.56,0.0
2015/02/18 22:22:26,19.75,20.31,0.56,0.0
2015/02/18 22:22:31,19.75,20.31,0.56,0.0
2015/02/18 22:22:36,19.75,20.31,0.56,0.0
2015/02/18 22:22:41,19.75,20.31,0.56,0.0
2015/02/18 22:22:46,19.75,20.31,0.56,0.0
2015/02/18 22:22:51,19.75,20.31,0.56,0.0
2015/02/18 22:22:56,19.75,20.31,0.56,0.0
2015/02/18 22:23:01,19.75,20.31,0.56,0.0
2015/02/18 22:23:06,19.75,20.31,0.56,0.0
2015/02/18 22:23:11,19.75,20.31,0.56,0.0
2015/02/18 22:23:16,19.75,20.37,0.63,0.0
2015/02/18 22:23:21,19.75,20.37,0.63,0.0
2015/02/18 22:23:26,19.75,20.31,0.56,0.0
2015/02/18 22:23:31,19.75,20.37,0.63,0.0
2015/02/18 22:23:36,19.75,20.31,0.56,0.0
2015/02/18 22:23:41,19.75,20.31,0.56,0.0
2015/02/18 22:23:46,19.75,20.31,0.56,0.0
2015/02/18 22:23:51,19.75,20.37,0.63,0.0
2015/02/18 22:23:57,19.75,20.31,0.56,0.0
2015/02/18 22:24:02,19.75,20.31,0.56,0.0
2015/02/18 22:24:07,19.75,20.31,0.56,0.0
2015/02/18 22:24:12,19.75,20.31,0.56,0.0
2015/02/18 22:24:17,19.75,20.31,0.56,0.0
2015/02/18 22:24:22,19.75,20.31,0.56,0.0
2015/02/18 22:24:27,19.75,20.31,0.56,0.0
2015/02/18 22:24:32,19.75,20.31,0.56,0.0
2015/02/18 22:24:37,19.75,20.31,0.56,0.0
2015/02/18 22:24:42,19.75,20.31,0.56,0.0
2015/02/18 22:24:47,19.75,20.31,0.56,0.0
2015/02/18 22:24:52,19.75,20.37,0.63,0.0
2015/02/18 22:24:57,19.75,20.31,0.56,0.0
2015/02/18 22:25:02,19.75,20.37,0.63,0.0
2015/02/18 22:25:07,19.75,20.37,0.63,0.0
2015/02/18 22:25:12,19.75,20.37,0.63,0.0
2015/02/18 22:25:17,19.75,20.37,0.63,0.0
2015/02/18 22:25:22,19.75,20.37,0.63,0.0
2015/02/18 22:25:27,19.75,20.31,0.56,0.0
2015/02/18 22:25:32,19.75,20.31,0.56,0.0
2015/02/18 22:25:37,19.75,20.31,0.56,0.0
2015/02/18 22:25:42,19.75,20.31,0.56,0.0
2015/02/18 22:25:47,19.75,20.31,0.56,0.0
